excel_row,reason,compte,centre,designation,montant
1074,missing_centre_after_creation,6052000,93.1. 12.5 magasin STM,FOURNITURES NON STOCKABLES - ELECTRICITE,906284
1075,missing_centre_after_creation,6052000,93.1. 13.1 Division hygiène,FOURNITURES NON STOCKABLES - ELECTRICITE,1006983
1076,missing_centre_after_creation,6052000,93.1. 13.2 Division sécurité,FOURNITURES NON STOCKABLES - ELECTRICITE,1006983
1096,invalid_required_fields,6043000,93.3.20.2 Hospitalisations Ophtalmologie,PRODUITS D'ENTRETIEN,None
1118,invalid_required_fields,6043000,93.1.14.1 Pharmacie IB,PRODUITS D'ENTRETIEN,None
1119,invalid_required_fields,6043000,93.1.14.2 Pharmacie centrale ,PRODUITS D'ENTRETIEN,None
1124,invalid_required_fields,6043000,93.3.3.2 Mise en Observations Consultations externes,PRODUITS D'ENTRETIEN,None
1132,invalid_required_fields,6043000,93.3.6.4 MAPA,PRODUITS D'ENTRETIEN,None
1133,invalid_required_fields,6043000,93.3.6.5 Echocoeur,PRODUITS D'ENTRETIEN,None
1134,invalid_required_fields,6043000,93.3.6.6 Holter,PRODUITS D'ENTRETIEN,None
1139,invalid_required_fields,6043000,93.3.12.2 Hospitalisations de jour Néphrologie Hémodialyse,PRODUITS D'ENTRETIEN,None
1145,invalid_required_fields,6043000,93.1.1.2.1 CA,PRODUITS D'ENTRETIEN,None
1146,invalid_required_fields,6043000,93.1.1.2.2 CME,PRODUITS D'ENTRETIEN,None
1147,invalid_required_fields,6043000,93.1.1.2.3 CTE,PRODUITS D'ENTRETIEN,None
1148,invalid_required_fields,6043000,93.1.1.2.4 Commission de passation des marchés,PRODUITS D'ENTRETIEN,None
1160,invalid_required_fields,6043000,93.1.3.2 division Comptabilité analytique,PRODUITS D'ENTRETIEN,None
1161,invalid_required_fields,6043000,93.1.3.3 division suivi budgétaire,PRODUITS D'ENTRETIEN,None
1163,invalid_required_fields,6043000,93.1.11.1 Brancardage,PRODUITS D'ENTRETIEN,None
1164,invalid_required_fields,6043000,93.1.11.2 Division qualité ,PRODUITS D'ENTRETIEN,None
1166,invalid_required_fields,6043000,93.1.11.4.1 CLIN,PRODUITS D'ENTRETIEN,None
1167,invalid_required_fields,6043000,93.1.11.4.2 Comité 5S,PRODUITS D'ENTRETIEN,None
1168,invalid_required_fields,6043000,93.1.9.1 Secrétariat SS,PRODUITS D'ENTRETIEN,None
1169,invalid_required_fields,6043000,93.1.9.2 Cellule de communication,PRODUITS D'ENTRETIEN,None
1170,invalid_required_fields,6043000,93.1.9.3 Division accueil et orientation,PRODUITS D'ENTRETIEN,None
1171,invalid_required_fields,6043000,93.1.9.4 Prise en charge des Cas sociaux,PRODUITS D'ENTRETIEN,None
1172,invalid_required_fields,6043000,93.1.9.5 MAGAL,PRODUITS D'ENTRETIEN,None
1176,invalid_required_fields,6043000,93.1.5.3.1 Bureau formation,PRODUITS D'ENTRETIEN,None
1178,invalid_required_fields,6043000,93.1.5.3.3 CHST,PRODUITS D'ENTRETIEN,None
1179,invalid_required_fields,6043000,"93.1. 12.2 Division génie-civil (infrastructures, etc)",PRODUITS D'ENTRETIEN,None
1180,invalid_required_fields,6043000,93.1. 12.3 Division biomédicale,PRODUITS D'ENTRETIEN,None
1181,invalid_required_fields,6043000,93.1. 12.4 Cellule informatique et télécoms,PRODUITS D'ENTRETIEN,None
1182,invalid_required_fields,6043000,93.1. 12.5 magasin STM,PRODUITS D'ENTRETIEN,None
1183,missing_centre_after_creation,6043000,93.1. 13.1 Division hygiène,PRODUITS D'ENTRETIEN,39856
1184,missing_centre_after_creation,6043000,93.1. 13.2 Division sécurité,PRODUITS D'ENTRETIEN,39854
1185,invalid_required_fields,6043000,93.1.7.1 Magasin CM,PRODUITS D'ENTRETIEN,None
1186,invalid_required_fields,6043000,93.1.7.2 Comptabilité des matières S,PRODUITS D'ENTRETIEN,None
1204,invalid_required_fields,6047000,93.3.20.2 Hospitalisations Ophtalmologie,FOURNITURES DE BUREAU,None
1226,invalid_required_fields,6047000,93.1.14.1 Pharmacie IB,FOURNITURES DE BUREAU,None
1232,invalid_required_fields,6047000,93.3.3.2 Mise en Observations Consultations externes,FOURNITURES DE BUREAU,None
1247,invalid_required_fields,6047000,93.3.12.2 Hospitalisations de jour Néphrologie Hémodialyse,FOURNITURES DE BUREAU,None
1253,invalid_required_fields,6047000,93.1.1.2.1 CA,FOURNITURES DE BUREAU,None
1254,invalid_required_fields,6047000,93.1.1.2.2 CME,FOURNITURES DE BUREAU,None
1255,invalid_required_fields,6047000,93.1.1.2.3 CTE,FOURNITURES DE BUREAU,None
1256,invalid_required_fields,6047000,93.1.1.2.4 Commission de passation des marchés,FOURNITURES DE BUREAU,None
1269,invalid_required_fields,6047000,93.1.3.3 division suivi budgétaire,FOURNITURES DE BUREAU,None
1271,invalid_required_fields,6047000,93.1.11.1 Brancardage,FOURNITURES DE BUREAU,None
1272,invalid_required_fields,6047000,93.1.11.2 Division qualité ,FOURNITURES DE BUREAU,None
1274,invalid_required_fields,6047000,93.1.11.4.1 CLIN,FOURNITURES DE BUREAU,None
1275,invalid_required_fields,6047000,93.1.11.4.2 Comité 5S,FOURNITURES DE BUREAU,None
1277,invalid_required_fields,6047000,93.1.9.2 Cellule de communication,FOURNITURES DE BUREAU,None
1284,invalid_required_fields,6047000,93.1.5.3.1 Bureau formation,FOURNITURES DE BUREAU,None
1287,missing_centre_after_creation,6047000,"93.1. 12.2 Division génie-civil (infrastructures, etc)",FOURNITURES DE BUREAU,32587
1288,missing_centre_after_creation,6047000,93.1. 12.3 Division biomédicale,FOURNITURES DE BUREAU,22450
1289,missing_centre_after_creation,6047000,93.1. 12.4 Cellule informatique et télécoms,FOURNITURES DE BUREAU,22450
1290,missing_centre_after_creation,6047000,93.1. 12.5 magasin STM,FOURNITURES DE BUREAU,58701
1291,missing_centre_after_creation,6047000,93.1. 13.1 Division hygiène,FOURNITURES DE BUREAU,19850
1292,missing_centre_after_creation,6047000,93.1. 13.2 Division sécurité,FOURNITURES DE BUREAU,19850
1311,invalid_required_fields,6047100,93.3.20.2 Hospitalisations Ophtalmologie,CONSOMMABLES INFORMATIQUES,None
1349,invalid_required_fields,6047100,93.3.19.1 Consultations ORL,CONSOMMABLES INFORMATIQUES,None
1359,invalid_required_fields,6047100,93.1.1.2.1 CA,CONSOMMABLES INFORMATIQUES,None
1360,invalid_required_fields,6047100,93.1.1.2.2 CME,CONSOMMABLES INFORMATIQUES,None
1361,invalid_required_fields,6047100,93.1.1.2.3 CTE,CONSOMMABLES INFORMATIQUES,None
1362,invalid_required_fields,6047100,93.1.1.2.4 Commission de passation des marchés,CONSOMMABLES INFORMATIQUES,None
1391,missing_centre_after_creation,6047100,"93.1. 12.2 Division génie-civil (infrastructures, etc)",CONSOMMABLES INFORMATIQUES,0
1392,missing_centre_after_creation,6047100,93.1. 12.3 Division biomédicale,CONSOMMABLES INFORMATIQUES,0
1393,missing_centre_after_creation,6047100,93.1. 12.4 Cellule informatique et télécoms,CONSOMMABLES INFORMATIQUES,0
1394,missing_centre_after_creation,6047100,93.1. 12.5 magasin STM,CONSOMMABLES INFORMATIQUES,0
1395,missing_centre_after_creation,6047100,93.1. 13.1 Division hygiène,CONSOMMABLES INFORMATIQUES,0
1396,missing_centre_after_creation,6047100,93.1. 13.2 Division sécurité,CONSOMMABLES INFORMATIQUES,0
1499,missing_centre_after_creation,6048000,"93.1. 12.2 Division génie-civil (infrastructures, etc)",IMPRIMES,0
1500,missing_centre_after_creation,6048000,93.1. 12.3 Division biomédicale,IMPRIMES,0
1501,missing_centre_after_creation,6048000,93.1. 12.4 Cellule informatique et télécoms,IMPRIMES,0
1502,missing_centre_after_creation,6048000,93.1. 12.5 magasin STM,IMPRIMES,0
1503,missing_centre_after_creation,6048000,93.1. 13.1 Division hygiène,IMPRIMES,0
1504,missing_centre_after_creation,6048000,93.1. 13.2 Division sécurité,IMPRIMES,0
1516,missing_centre_after_creation,6080000,93.1. 13.1 Division hygiène,ACHATS D'EMBALLAGES,1938268
1517,missing_centre_after_creation,6080000,93.1. 13.2 Division sécurité,ACHATS D'EMBALLAGES,1938268
1518,invalid_required_fields,6080000,93.1.14.1 Pharmacie IB,ACHATS D'EMBALLAGES,None
1528,missing_centre_after_creation,6241000,"93.1. 12.2 Division génie-civil (infrastructures, etc)",ENTRETIEN ET REPARATION DES BIENS IMMOBILIERS,13047665
1529,missing_centre_after_creation,6241000,93.1. 12.3 Division biomédicale,ENTRETIEN ET REPARATION DES BIENS IMMOBILIERS,7828599
1530,missing_centre_after_creation,6241000,93.1. 12.4 Cellule informatique et télécoms,ENTRETIEN ET REPARATION DES BIENS IMMOBILIERS,7828599
1531,missing_centre_after_creation,6241000,93.1. 12.5 magasin STM,ENTRETIEN ET REPARATION DES BIENS IMMOBILIERS,23485797
1532,missing_centre_after_creation,6241000,93.1. 13.1 Division hygiène,ENTRETIEN ET REPARATION DES BIENS IMMOBILIERS,13887420
1533,missing_centre_after_creation,6241000,93.1. 13.2 Division sécurité,ENTRETIEN ET REPARATION DES BIENS IMMOBILIERS,13887420
1553,missing_centre_after_creation,6581000,93.1. 12.5 magasin STM,FONCTIONNEMENT DU CA ET AUTRES ORGANES,300000
1555,invalid_required_fields,6581000,93.1.2.3.3 Parc automobile,FONCTIONNEMENT DU CA ET AUTRES ORGANES,None
1558,invalid_required_fields,6581000,93.3.21.1 Stérilisation Bloc,FONCTIONNEMENT DU CA ET AUTRES ORGANES,None
1561,missing_centre_after_creation,6222000,93.1. 12.5 magasin STM,LOCATIONS DE BATIMENTS,700000
1565,invalid_required_fields,6582000,93.1.1.1 Secrétariat Direction,DONS (APPUIS),None
1567,invalid_required_fields,6582000,93.3.10.2 hospitalisations Pédiatrie,DONS (APPUIS),None
1569,invalid_required_fields,6582000,93.3.10.3 actes Pédiatrie,DONS (APPUIS),None
1571,invalid_required_fields,6582000,93.3.19.2 Hospitalisations ORL,DONS (APPUIS),None
1572,invalid_required_fields,6582000,93.3.19.3 actes ORL,DONS (APPUIS),None
1575,invalid_required_fields,6270000,93.1.15 Banque de sang,"PUBLICITES, PUBLICATIONS ET RELATIONS PUBLIQUES",None
1580,invalid_required_fields,6330000,93.3.10.1 consultations Pédiatrie,FRAIS DE FORMATION DU PERSONNEL,None
1582,invalid_required_fields,6330000,93.1.1.1 Secrétariat Direction,FRAIS DE FORMATION DU PERSONNEL,None
1602,invalid_required_fields,6330000,93.1.3.1 Secrétaire CG,FRAIS DE FORMATION DU PERSONNEL,None
1604,invalid_required_fields,6330000,93.1.3.3 division suivi budgétaire,FRAIS DE FORMATION DU PERSONNEL,None
1619,invalid_required_fields,6810000,93.3.8.3 endoscopie,DOTATION AUX AMORTISSEMENTS,None
1631,invalid_required_fields,6810000,93.3.20.2 Hospitalisations Ophtalmologie,DOTATION AUX AMORTISSEMENTS,None
1653,invalid_required_fields,6810000,93.1.14.1 Pharmacie IB,DOTATION AUX AMORTISSEMENTS,None
1659,invalid_required_fields,6810000,93.3.3.2 Mise en Observations Consultations externes,DOTATION AUX AMORTISSEMENTS,None
1674,invalid_required_fields,6810000,93.3.12.2 Hospitalisations de jour Néphrologie Hémodialyse,DOTATION AUX AMORTISSEMENTS,None
1687,invalid_required_fields,None,93.1.2.3.2 Buanderie,None,None
1698,invalid_required_fields,6810000,93.1.11.1 Brancardage,DOTATION AUX AMORTISSEMENTS,None
1699,invalid_required_fields,6810000,93.1.11.2 Division qualité ,DOTATION AUX AMORTISSEMENTS,None
1701,invalid_required_fields,6810000,93.1.11.4.1 CLIN,DOTATION AUX AMORTISSEMENTS,None
1702,invalid_required_fields,6810000,93.1.11.4.2 Comité 5S,DOTATION AUX AMORTISSEMENTS,None
1704,invalid_required_fields,6810000,93.1.9.2 Cellule de communication,DOTATION AUX AMORTISSEMENTS,None
1706,invalid_required_fields,6810000,93.1.9.4 Prise en charge des Cas sociaux,DOTATION AUX AMORTISSEMENTS,None
1707,invalid_required_fields,6810000,93.1.9.5 MAGAL,DOTATION AUX AMORTISSEMENTS,None
1711,invalid_required_fields,6810000,93.1.5.3.1 Bureau formation,DOTATION AUX AMORTISSEMENTS,None
1713,invalid_required_fields,6810000,93.1.5.3.3 CHST,DOTATION AUX AMORTISSEMENTS,None
1714,missing_centre_after_creation,6810000,"93.1. 12.2 Division génie-civil (infrastructures, etc)",DOTATION AUX AMORTISSEMENTS,104079
1715,missing_centre_after_creation,6810000,93.1. 12.5 magasin STM,DOTATION AUX AMORTISSEMENTS,187342
1716,missing_centre_after_creation,6810000,93.1. 12.3 Division biomédicale,DOTATION AUX AMORTISSEMENTS,62447
1717,missing_centre_after_creation,6810000,93.1. 12.4 Cellule informatique et télécoms,DOTATION AUX AMORTISSEMENTS,62447
1718,missing_centre_after_creation,6810000,93.1. 13.1 Division hygiène,DOTATION AUX AMORTISSEMENTS,208158
1719,missing_centre_after_creation,6810000,93.1. 13.2 Division sécurité,DOTATION AUX AMORTISSEMENTS,208158
1784,missing_centre_after_creation,6371300,"93.1. 12.2 Division génie-civil (infrastructures, etc)",RENUMERATION PRESTATION CULINAIRE,98903
1785,missing_centre_after_creation,6371300,93.1. 12.3 Division biomédicale,RENUMERATION PRESTATION CULINAIRE,164838
1786,missing_centre_after_creation,6371300,93.1. 12.4 Cellule informatique et télécoms,RENUMERATION PRESTATION CULINAIRE,98903
1787,missing_centre_after_creation,6371300,93.1. 12.5 magasin STM,RENUMERATION PRESTATION CULINAIRE,296708
1788,missing_centre_after_creation,6371300,93.1. 13.1 Division hygiène,RENUMERATION PRESTATION CULINAIRE,310075
1789,missing_centre_after_creation,6371300,93.1. 13.2 Division sécurité,RENUMERATION PRESTATION CULINAIRE,310075
1901,invalid_required_fields,None,None,None,2612379784
